company_code,company_name,fiscal_year,fiscal_period,pl_section,account_group,account_group_name,amount_group_currency,line_count,manual_line_count
NS40,NovaSpace UK Ltd.,2024,3,COST_OF_SALES,SUB,Subcontracting,8109901.68,1178,174
NS40,NovaSpace UK Ltd.,2024,3,OPERATING_EXPENSES,DEP,Depreciation,471153.44,229,0
NS40,NovaSpace UK Ltd.,2024,3,OPERATING_EXPENSES,OVH,Overhead,768336.87,1014,154
NS40,NovaSpace UK Ltd.,2024,3,OTHER,OTH,Other operating,71583.7,185,185
NS40,NovaSpace UK Ltd.,2024,3,REVENUE,REV,Revenue,-19306537.69,780,0
NS40,NovaSpace UK Ltd.,2024,4,COST_OF_SALES,MAT,Material,4907619.27,1649,77
NS40,NovaSpace UK Ltd.,2024,4,COST_OF_SALES,PER,Personnel,619076.81,474,140
NS40,NovaSpace UK Ltd.,2024,4,COST_OF_SALES,SUB,Subcontracting,7653631.53,1100,157
NS40,NovaSpace UK Ltd.,2024,4,OPERATING_EXPENSES,DEP,Depreciation,537474.69,265,0
NS40,NovaSpace UK Ltd.,2024,4,OPERATING_EXPENSES,OVH,Overhead,753432.82,1024,156
NS40,NovaSpace UK Ltd.,2024,4,OTHER,OTH,Other operating,72327.44,178,178
NS40,NovaSpace UK Ltd.,2024,4,REVENUE,REV,Revenue,-15784718.75,689,0
NS40,NovaSpace UK Ltd.,2024,5,COST_OF_SALES,MAT,Material,5206833.85,1771,96
NS40,NovaSpace UK Ltd.,2024,5,COST_OF_SALES,PER,Personnel,757589.35,539,172
NS40,NovaSpace UK Ltd.,2024,5,COST_OF_SALES,SUB,Subcontracting,8833373.39,1321,186
NS40,NovaSpace UK Ltd.,2024,5,OPERATING_EXPENSES,DEP,Depreciation,657974.89,310,0
NS40,NovaSpace UK Ltd.,2024,5,OPERATING_EXPENSES,OVH,Overhead,841321.28,1160,175
NS40,NovaSpace UK Ltd.,2024,5,OTHER,OTH,Other operating,37672.47,146,146
NS40,NovaSpace UK Ltd.,2024,5,REVENUE,REV,Revenue,-19968327.99,816,0
NS40,NovaSpace UK Ltd.,2024,6,COST_OF_SALES,MAT,Material,5789232.17,1918,109
NS40,NovaSpace UK Ltd.,2024,6,COST_OF_SALES,PER,Personnel,650165.1,474,176
NS40,NovaSpace UK Ltd.,2024,6,COST_OF_SALES,SUB,Subcontracting,9180097.45,1310,187
NS40,NovaSpace UK Ltd.,2024,6,OPERATING_EXPENSES,DEP,Depreciation,586470.4,272,0
NS40,NovaSpace UK Ltd.,2024,6,OPERATING_EXPENSES,OVH,Overhead,805101.67,1103,177
NS40,NovaSpace UK Ltd.,2024,6,OTHER,OTH,Other operating,78941.94,153,153
NS40,NovaSpace UK Ltd.,2024,6,REVENUE,REV,Revenue,-18510394.76,815,0
NS40,NovaSpace UK Ltd.,2024,7,COST_OF_SALES,MAT,Material,4230428.79,1438,75
NS40,NovaSpace UK Ltd.,2024,7,COST_OF_SALES,PER,Personnel,569327.41,424,133
NS40,NovaSpace UK Ltd.,2024,7,COST_OF_SALES,SUB,Subcontracting,6788481.01,967,133
NS40,NovaSpace UK Ltd.,2024,7,OPERATING_EXPENSES,DEP,Depreciation,462440.58,229,0
NS40,NovaSpace UK Ltd.,2024,7,OPERATING_EXPENSES,OVH,Overhead,713699.95,966,157
NS40,NovaSpace UK Ltd.,2024,7,OTHER,OTH,Other operating,57283.97,155,155
NS40,NovaSpace UK Ltd.,2024,7,REVENUE,REV,Revenue,-13386923.52,651,0
NS40,NovaSpace UK Ltd.,2024,8,COST_OF_SALES,MAT,Material,5376371.03,1831,102
NS40,NovaSpace UK Ltd.,2024,8,COST_OF_SALES,PER,Personnel,604355.44,459,163
NS40,NovaSpace UK Ltd.,2024,8,COST_OF_SALES,SUB,Subcontracting,8962969.11,1267,168
NS40,NovaSpace UK Ltd.,2024,8,OPERATING_EXPENSES,DEP,Depreciation,518977.32,255,0
NS40,NovaSpace UK Ltd.,2024,8,OPERATING_EXPENSES,OVH,Overhead,778075.24,1035,144
NS40,NovaSpace UK Ltd.,2024,8,OTHER,OTH,Other operating,75875.36,180,180
NS40,NovaSpace UK Ltd.,2024,8,REVENUE,REV,Revenue,-17136456.72,736,0
NS40,NovaSpace UK Ltd.,2024,9,COST_OF_SALES,MAT,Material,4365678.02,1460,55
NS40,NovaSpace UK Ltd.,2024,9,COST_OF_SALES,PER,Personnel,552318.09,415,132
NS40,NovaSpace UK Ltd.,2024,9,COST_OF_SALES,SUB,Subcontracting,7035369.22,1062,164
NS40,NovaSpace UK Ltd.,2024,9,OPERATING_EXPENSES,DEP,Depreciation,586845.32,287,0
NS40,NovaSpace UK Ltd.,2024,9,OPERATING_EXPENSES,OVH,Overhead,655527.93,912,150
NS40,NovaSpace UK Ltd.,2024,9,OTHER,OTH,Other operating,53306.22,149,149
NS40,NovaSpace UK Ltd.,2024,9,REVENUE,REV,Revenue,-14897341.29,638,0
NS40,NovaSpace UK Ltd.,2024,10,COST_OF_SALES,MAT,Material,4888091.95,1625,109
NS40,NovaSpace UK Ltd.,2024,10,COST_OF_SALES,PER,Personnel,658727.86,469,150
NS40,NovaSpace UK Ltd.,2024,10,COST_OF_SALES,SUB,Subcontracting,7988029.71,1156,161
NS40,NovaSpace UK Ltd.,2024,10,OPERATING_EXPENSES,DEP,Depreciation,499356.47,254,0
NS40,NovaSpace UK Ltd.,2024,10,OPERATING_EXPENSES,OVH,Overhead,702026.0,961,153
NS40,NovaSpace UK Ltd.,2024,10,OTHER,OTH,Other operating,51492.14,152,152
NS40,NovaSpace UK Ltd.,2024,10,REVENUE,REV,Revenue,-18813819.63,781,0
NS40,NovaSpace UK Ltd.,2024,11,COST_OF_SALES,MAT,Material,5222989.61,1756,93
NS40,NovaSpace UK Ltd.,2024,11,COST_OF_SALES,PER,Personnel,626390.32,464,172
NS40,NovaSpace UK Ltd.,2024,11,COST_OF_SALES,SUB,Subcontracting,8669985.24,1205,173
NS40,NovaSpace UK Ltd.,2024,11,OPERATING_EXPENSES,DEP,Depreciation,485044.27,238,0
NS40,NovaSpace UK Ltd.,2024,11,OPERATING_EXPENSES,OVH,Overhead,789296.75,1074,177
NS40,NovaSpace UK Ltd.,2024,11,OTHER,OTH,Other operating,74119.09,173,173
NS40,NovaSpace UK Ltd.,2024,11,REVENUE,REV,Revenue,-17250287.86,747,0
NS40,NovaSpace UK Ltd.,2024,12,COST_OF_SALES,MAT,Material,5155454.39,1730,82
NS40,NovaSpace UK Ltd.,2024,12,COST_OF_SALES,PER,Personnel,571632.33,437,174
NS40,NovaSpace UK Ltd.,2024,12,COST_OF_SALES,SUB,Subcontracting,7765291.73,1132,177
NS40,NovaSpace UK Ltd.,2024,12,OPERATING_EXPENSES,DEP,Depreciation,380942.68,186,0
NS40,NovaSpace UK Ltd.,2024,12,OPERATING_EXPENSES,OVH,Overhead,679756.54,958,155
NS40,NovaSpace UK Ltd.,2024,12,OTHER,OTH,Other operating,64620.35,155,155
NS40,NovaSpace UK Ltd.,2024,12,REVENUE,REV,Revenue,-16802793.74,699,0
NS40,NovaSpace UK Ltd.,2024,13,COST_OF_SALES,MAT,Material,109231.03,35,35
NS40,NovaSpace UK Ltd.,2024,13,COST_OF_SALES,PER,Personnel,156139.52,102,102
NS40,NovaSpace UK Ltd.,2024,13,COST_OF_SALES,SUB,Subcontracting,722753.79,94,94
NS40,NovaSpace UK Ltd.,2024,13,OPERATING_EXPENSES,OVH,Overhead,67469.94,89,89
NS40,NovaSpace UK Ltd.,2024,13,OTHER,OTH,Other operating,52810.01,102,102
NS40,NovaSpace UK Ltd.,2024,14,COST_OF_SALES,MAT,Material,130050.95,46,46
NS40,NovaSpace UK Ltd.,2024,14,COST_OF_SALES,PER,Personnel,141454.53,98,98
NS40,NovaSpace UK Ltd.,2024,14,COST_OF_SALES,SUB,Subcontracting,777113.75,103,103
NS40,NovaSpace UK Ltd.,2024,14,OPERATING_EXPENSES,OVH,Overhead,78343.19,99,99
NS40,NovaSpace UK Ltd.,2024,14,OTHER,OTH,Other operating,54632.46,96,96
NS40,NovaSpace UK Ltd.,2025,1,COST_OF_SALES,MAT,Material,5090399.07,1692,82
NS40,NovaSpace UK Ltd.,2025,1,COST_OF_SALES,PER,Personnel,765487.94,537,159
NS40,NovaSpace UK Ltd.,2025,1,COST_OF_SALES,SUB,Subcontracting,8471256.71,1261,187
NS40,NovaSpace UK Ltd.,2025,1,OPERATING_EXPENSES,DEP,Depreciation,516379.58,246,0
NS40,NovaSpace UK Ltd.,2025,1,OPERATING_EXPENSES,OVH,Overhead,870888.21,1156,141
NS40,NovaSpace UK Ltd.,2025,1,OTHER,OTH,Other operating,67954.59,171,171
NS40,NovaSpace UK Ltd.,2025,1,REVENUE,REV,Revenue,-16575230.88,704,0
NS40,NovaSpace UK Ltd.,2025,2,COST_OF_SALES,MAT,Material,5225256.04,1768,86
NS40,NovaSpace UK Ltd.,2025,2,COST_OF_SALES,PER,Personnel,605684.73,452,155
NS40,NovaSpace UK Ltd.,2025,2,COST_OF_SALES,SUB,Subcontracting,8573855.81,1268,186
NS40,NovaSpace UK Ltd.,2025,2,OPERATING_EXPENSES,DEP,Depreciation,492479.31,244,0
NS40,NovaSpace UK Ltd.,2025,2,OPERATING_EXPENSES,OVH,Overhead,799573.43,1105,180
NS40,NovaSpace UK Ltd.,2025,2,OTHER,OTH,Other operating,65402.0,176,176
NS40,NovaSpace UK Ltd.,2025,2,REVENUE,REV,Revenue,-16929453.75,745,0
NS40,NovaSpace UK Ltd.,2025,3,COST_OF_SALES,MAT,Material,6015566.69,1963,114
NS40,NovaSpace UK Ltd.,2025,3,COST_OF_SALES,PER,Personnel,728219.71,535,166
NS40,NovaSpace UK Ltd.,2025,3,COST_OF_SALES,SUB,Subcontracting,9410207.76,1333,209
NS40,NovaSpace UK Ltd.,2025,3,OPERATING_EXPENSES,DEP,Depreciation,608979.17,288,0
NS40,NovaSpace UK Ltd.,2025,3,OPERATING_EXPENSES,OVH,Overhead,835233.78,1160,196
NS40,NovaSpace UK Ltd.,2025,3,OTHER,OTH,Other operating,72150.39,187,187
NS40,NovaSpace UK Ltd.,2025,3,REVENUE,REV,Revenue,-17770945.83,794,0
NS40,NovaSpace UK Ltd.,2025,4,COST_OF_SALES,MAT,Material,5912480.63,2004,111
NS40,NovaSpace UK Ltd.,2025,4,COST_OF_SALES,PER,Personnel,728432.19,535,178
NS40,NovaSpace UK Ltd.,2025,4,COST_OF_SALES,SUB,Subcontracting,9453325.55,1399,184
NS40,NovaSpace UK Ltd.,2025,4,OPERATING_EXPENSES,DEP,Depreciation,596610.62,292,0
NS40,NovaSpace UK Ltd.,2025,4,OPERATING_EXPENSES,OVH,Overhead,838433.57,1158,187
NS40,NovaSpace UK Ltd.,2025,4,OTHER,OTH,Other operating,82382.52,198,198
NS40,NovaSpace UK Ltd.,2025,4,REVENUE,REV,Revenue,-17001979.83,752,0
NS40,NovaSpace UK Ltd.,2025,5,COST_OF_SALES,MAT,Material,4725432.22,1547,88
NS40,NovaSpace UK Ltd.,2025,5,COST_OF_SALES,PER,Personnel,533695.41,424,141
NS40,NovaSpace UK Ltd.,2025,5,COST_OF_SALES,SUB,Subcontracting,7560879.9,1102,155
NS40,NovaSpace UK Ltd.,2025,5,OPERATING_EXPENSES,DEP,Depreciation,468700.98,227,0
NS40,NovaSpace UK Ltd.,2025,5,OPERATING_EXPENSES,OVH,Overhead,708338.89,965,165
NS40,NovaSpace UK Ltd.,2025,5,OTHER,OTH,Other operating,43274.04,152,152
NS40,NovaSpace UK Ltd.,2025,5,REVENUE,REV,Revenue,-16487703.21,745,0
NS40,NovaSpace UK Ltd.,2025,6,COST_OF_SALES,MAT,Material,5142755.4,1711,87
NS40,NovaSpace UK Ltd.,2025,6,COST_OF_SALES,PER,Personnel,704134.41,500,172
NS40,NovaSpace UK Ltd.,2025,6,COST_OF_SALES,SUB,Subcontracting,8396908.91,1142,139
NS40,NovaSpace UK Ltd.,2025,6,OPERATING_EXPENSES,DEP,Depreciation,508804.86,242,0
NS40,NovaSpace UK Ltd.,2025,6,OPERATING_EXPENSES,OVH,Overhead,706650.53,998,163
NS40,NovaSpace UK Ltd.,2025,6,OTHER,OTH,Other operating,77836.68,164,164
NS40,NovaSpace UK Ltd.,2025,6,REVENUE,REV,Revenue,-15302340.8,690,0
NS40,NovaSpace UK Ltd.,2025,7,COST_OF_SALES,MAT,Material,4701323.86,1609,96
NS40,NovaSpace UK Ltd.,2025,7,COST_OF_SALES,PER,Personnel,559173.63,449,142
NS40,NovaSpace UK Ltd.,2025,7,COST_OF_SALES,SUB,Subcontracting,7834291.0,1100,155
NS40,NovaSpace UK Ltd.,2025,7,OPERATING_EXPENSES,DEP,Depreciation,557708.61,263,0
NS40,NovaSpace UK Ltd.,2025,7,OPERATING_EXPENSES,OVH,Overhead,745507.57,1030,167
NS40,NovaSpace UK Ltd.,2025,7,OTHER,OTH,Other operating,70810.21,175,175
NS40,NovaSpace UK Ltd.,2025,7,REVENUE,REV,Revenue,-14644220.45,693,0
NS40,NovaSpace UK Ltd.,2025,8,COST_OF_SALES,MAT,Material,5803823.91,1907,97
NS40,NovaSpace UK Ltd.,2025,8,COST_OF_SALES,PER,Personnel,681624.58,469,130
NS40,NovaSpace UK Ltd.,2025,8,COST_OF_SALES,SUB,Subcontracting,8708532.15,1221,145
NS40,NovaSpace UK Ltd.,2025,8,OPERATING_EXPENSES,DEP,Depreciation,500787.43,240,0
NS40,NovaSpace UK Ltd.,2025,8,OPERATING_EXPENSES,OVH,Overhead,738954.12,1020,155
NS40,NovaSpace UK Ltd.,2025,8,OTHER,OTH,Other operating,48299.28,145,145
NS40,NovaSpace UK Ltd.,2025,8,REVENUE,REV,Revenue,-17605212.02,760,0
NS40,NovaSpace UK Ltd.,2025,9,COST_OF_SALES,MAT,Material,4559309.71,1498,77
NS40,NovaSpace UK Ltd.,2025,9,COST_OF_SALES,PER,Personnel,568805.77,433,128
NS40,NovaSpace UK Ltd.,2025,9,COST_OF_SALES,SUB,Subcontracting,7254437.65,1039,131
NS40,NovaSpace UK Ltd.,2025,9,OPERATING_EXPENSES,DEP,Depreciation,528145.08,255,0
NS40,NovaSpace UK Ltd.,2025,9,OPERATING_EXPENSES,OVH,Overhead,690267.22,924,136
NS40,NovaSpace UK Ltd.,2025,9,OTHER,OTH,Other operating,55722.89,156,156
NS40,NovaSpace UK Ltd.,2025,9,REVENUE,REV,Revenue,-13598616.39,655,0
NS40,NovaSpace UK Ltd.,2025,10,COST_OF_SALES,MAT,Material,5532358.92,1802,100
NS40,NovaSpace UK Ltd.,2025,10,COST_OF_SALES,PER,Personnel,644579.69,467,160
NS40,NovaSpace UK Ltd.,2025,10,COST_OF_SALES,SUB,Subcontracting,9270336.65,1254,185
NS40,NovaSpace UK Ltd.,2025,10,OPERATING_EXPENSES,DEP,Depreciation,504337.56,237,0
NS40,NovaSpace UK Ltd.,2025,10,OPERATING_EXPENSES,OVH,Overhead,822566.33,1122,178
NS40,NovaSpace UK Ltd.,2025,10,OTHER,OTH,Other operating,89803.29,188,188
NS40,NovaSpace UK Ltd.,2025,10,REVENUE,REV,Revenue,-19121996.88,753,0
NS40,NovaSpace UK Ltd.,2025,11,COST_OF_SALES,MAT,Material,5113931.04,1708,83
NS40,NovaSpace UK Ltd.,2025,11,COST_OF_SALES,PER,Personnel,600630.88,449,142
NS40,NovaSpace UK Ltd.,2025,11,COST_OF_SALES,SUB,Subcontracting,8218237.51,1140,147
NS40,NovaSpace UK Ltd.,2025,11,OPERATING_EXPENSES,DEP,Depreciation,481269.98,232,0
NS40,NovaSpace UK Ltd.,2025,11,OPERATING_EXPENSES,OVH,Overhead,794167.82,1024,169
NS40,NovaSpace UK Ltd.,2025,11,OTHER,OTH,Other operating,52460.01,157,157
NS40,NovaSpace UK Ltd.,2025,11,REVENUE,REV,Revenue,-17010567.23,713,0
NS40,NovaSpace UK Ltd.,2025,12,COST_OF_SALES,MAT,Material,6244113.34,2009,108
NS40,NovaSpace UK Ltd.,2025,12,COST_OF_SALES,PER,Personnel,818323.9,548,188
NS40,NovaSpace UK Ltd.,2025,12,COST_OF_SALES,SUB,Subcontracting,9376265.44,1374,183
NS40,NovaSpace UK Ltd.,2025,12,OPERATING_EXPENSES,DEP,Depreciation,647245.93,300,0
NS40,NovaSpace UK Ltd.,2025,12,OPERATING_EXPENSES,OVH,Overhead,884806.41,1192,179
NS40,NovaSpace UK Ltd.,2025,12,OTHER,OTH,Other operating,89422.6,202,202
NS40,NovaSpace UK Ltd.,2025,12,REVENUE,REV,Revenue,-20920748.35,823,0
NS40,NovaSpace UK Ltd.,2025,13,COST_OF_SALES,MAT,Material,171911.6,57,57
NS40,NovaSpace UK Ltd.,2025,13,COST_OF_SALES,PER,Personnel,194250.32,112,112
NS40,NovaSpace UK Ltd.,2025,13,COST_OF_SALES,SUB,Subcontracting,630979.46,88,88
NS40,NovaSpace UK Ltd.,2025,13,OPERATING_EXPENSES,OVH,Overhead,70519.82,102,102
NS40,NovaSpace UK Ltd.,2025,13,OTHER,OTH,Other operating,92063.75,129,129
NS40,NovaSpace UK Ltd.,2025,14,COST_OF_SALES,MAT,Material,121040.66,46,46
NS40,NovaSpace UK Ltd.,2025,14,COST_OF_SALES,PER,Personnel,160936.34,100,100
NS40,NovaSpace UK Ltd.,2025,14,COST_OF_SALES,SUB,Subcontracting,957587.02,118,118
NS40,NovaSpace UK Ltd.,2025,14,OPERATING_EXPENSES,OVH,Overhead,78262.33,104,104
NS40,NovaSpace UK Ltd.,2025,14,OTHER,OTH,Other operating,50506.62,84,84
NS40,NovaSpace UK Ltd.,2026,1,COST_OF_SALES,MAT,Material,6189070.04,1953,107
NS40,NovaSpace UK Ltd.,2026,1,COST_OF_SALES,PER,Personnel,620657.2,483,179
NS40,NovaSpace UK Ltd.,2026,1,COST_OF_SALES,SUB,Subcontracting,9868102.1,1366,190
NS40,NovaSpace UK Ltd.,2026,1,OPERATING_EXPENSES,DEP,Depreciation,545394.72,259,0
NS40,NovaSpace UK Ltd.,2026,1,OPERATING_EXPENSES,OVH,Overhead,875574.58,1130,207
NS40,NovaSpace UK Ltd.,2026,1,OTHER,OTH,Other operating,53276.18,211,211
NS40,NovaSpace UK Ltd.,2026,1,REVENUE,REV,Revenue,-18325935.74,744,0
NS40,NovaSpace UK Ltd.,2026,2,COST_OF_SALES,MAT,Material,5525232.98,1717,80
NS40,NovaSpace UK Ltd.,2026,2,COST_OF_SALES,PER,Personnel,663625.32,435,158
NS40,NovaSpace UK Ltd.,2026,2,COST_OF_SALES,SUB,Subcontracting,8105789.11,1127,154
NS40,NovaSpace UK Ltd.,2026,2,OPERATING_EXPENSES,DEP,Depreciation,601139.59,278,0
NS40,NovaSpace UK Ltd.,2026,2,OPERATING_EXPENSES,OVH,Overhead,740285.96,965,170
NS40,NovaSpace UK Ltd.,2026,2,OTHER,OTH,Other operating,81153.93,188,188
NS40,NovaSpace UK Ltd.,2026,2,REVENUE,REV,Revenue,-16491951.26,750,0
NS40,NovaSpace UK Ltd.,2026,3,COST_OF_SALES,MAT,Material,5682103.4,1790,112
NS40,NovaSpace UK Ltd.,2026,3,COST_OF_SALES,PER,Personnel,669471.19,502,182
NS40,NovaSpace UK Ltd.,2026,3,COST_OF_SALES,SUB,Subcontracting,8905806.2,1194,188
NS40,NovaSpace UK Ltd.,2026,3,OPERATING_EXPENSES,DEP,Depreciation,508279.01,232,0
NS40,NovaSpace UK Ltd.,2026,3,OPERATING_EXPENSES,OVH,Overhead,800091.26,1010,153
NS40,NovaSpace UK Ltd.,2026,3,OTHER,OTH,Other operating,54434.66,170,170
NS40,NovaSpace UK Ltd.,2026,3,REVENUE,REV,Revenue,-17193478.17,822,0
NS40,NovaSpace UK Ltd.,2026,4,COST_OF_SALES,MAT,Material,5682088.83,1776,100
NS40,NovaSpace UK Ltd.,2026,4,COST_OF_SALES,PER,Personnel,658435.86,466,158
NS40,NovaSpace UK Ltd.,2026,4,COST_OF_SALES,SUB,Subcontracting,8780408.98,1199,170
NS40,NovaSpace UK Ltd.,2026,4,OPERATING_EXPENSES,DEP,Depreciation,615739.47,269,0
NS40,NovaSpace UK Ltd.,2026,4,OPERATING_EXPENSES,OVH,Overhead,842271.51,1015,162
NS40,NovaSpace UK Ltd.,2026,4,OTHER,OTH,Other operating,74901.16,165,165
NS40,NovaSpace UK Ltd.,2026,4,REVENUE,REV,Revenue,-18908183.75,803,0
NS40,NovaSpace UK Ltd.,2026,5,COST_OF_SALES,MAT,Material,5503185.44,1780,90
NS40,NovaSpace UK Ltd.,2026,5,COST_OF_SALES,PER,Personnel,740472.57,514,159
NS40,NovaSpace UK Ltd.,2026,5,COST_OF_SALES,SUB,Subcontracting,9096755.37,1185,168
NS40,NovaSpace UK Ltd.,2026,5,OPERATING_EXPENSES,DEP,Depreciation,569261.68,265,0
NS40,NovaSpace UK Ltd.,2026,5,OPERATING_EXPENSES,OVH,Overhead,823160.04,1060,159
NS40,NovaSpace UK Ltd.,2026,5,OTHER,OTH,Other operating,64819.01,173,173
NS40,NovaSpace UK Ltd.,2026,5,REVENUE,REV,Revenue,-18857167.63,795,0
NS40,NovaSpace UK Ltd.,2026,6,COST_OF_SALES,MAT,Material,5797664.15,1774,83
NS40,NovaSpace UK Ltd.,2026,6,COST_OF_SALES,PER,Personnel,679509.93,461,164
NS40,NovaSpace UK Ltd.,2026,6,COST_OF_SALES,SUB,Subcontracting,9059544.09,1255,183
NS40,NovaSpace UK Ltd.,2026,6,OPERATING_EXPENSES,DEP,Depreciation,551468.15,248,0
NS40,NovaSpace UK Ltd.,2026,6,OPERATING_EXPENSES,OVH,Overhead,839483.22,1040,170
NS40,NovaSpace UK Ltd.,2026,6,OTHER,OTH,Other operating,74514.19,171,171
NS40,NovaSpace UK Ltd.,2026,6,REVENUE,REV,Revenue,-19903219.91,800,0
