programme_id,programme_name,programme_type,company_code,fiscal_year,fiscal_period,period_date,fiscal_period_label,account_group,amount_group_currency,total_budget_eur
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,11,2025-11-01,2025-11,PER,42145.72,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,11,2025-11-01,2025-11,SUB,621767.96,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,12,2025-12-01,2025-12,DEP,39434.07,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,12,2025-12-01,2025-12,MAT,405564.43,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,12,2025-12-01,2025-12,OTH,4271.07,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,12,2025-12-01,2025-12,OVH,64739.95,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,12,2025-12-01,2025-12,PER,43469.19,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,12,2025-12-01,2025-12,SUB,774202.36,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,13,2025-12-01,2025-12,MAT,6777.16,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,13,2025-12-01,2025-12,OTH,2840.75,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,13,2025-12-01,2025-12,OVH,4460.09,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,13,2025-12-01,2025-12,PER,7081.49,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,13,2025-12-01,2025-12,SUB,68817.91,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,14,2025-12-01,2025-12,MAT,7498.76,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,14,2025-12-01,2025-12,OTH,2174.12,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,14,2025-12-01,2025-12,OVH,5555.32,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,14,2025-12-01,2025-12,PER,8829.84,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2025,14,2025-12-01,2025-12,SUB,95862.26,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,1,2026-01-01,2026-01,DEP,35797.63,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,1,2026-01-01,2026-01,MAT,477542.8,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,1,2026-01-01,2026-01,OTH,2745.17,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,1,2026-01-01,2026-01,OVH,60003.71,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,1,2026-01-01,2026-01,PER,31135.49,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,1,2026-01-01,2026-01,SUB,647843.69,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,2,2026-02-01,2026-02,DEP,28250.6,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,2,2026-02-01,2026-02,MAT,284830.37,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,2,2026-02-01,2026-02,OTH,3079.08,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,2,2026-02-01,2026-02,OVH,66667.69,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,2,2026-02-01,2026-02,PER,48757.01,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,2,2026-02-01,2026-02,SUB,719766.26,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,3,2026-03-01,2026-03,DEP,43915.19,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,3,2026-03-01,2026-03,MAT,355527.16,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,3,2026-03-01,2026-03,OTH,10439.09,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,3,2026-03-01,2026-03,OVH,66720.35,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,3,2026-03-01,2026-03,PER,50080.82,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,3,2026-03-01,2026-03,SUB,696161.46,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,4,2026-04-01,2026-04,DEP,45950.34,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,4,2026-04-01,2026-04,MAT,386180.57,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,4,2026-04-01,2026-04,OTH,6154.31,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,4,2026-04-01,2026-04,OVH,80765.67,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,4,2026-04-01,2026-04,PER,67651.2,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,4,2026-04-01,2026-04,SUB,752917.72,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,5,2026-05-01,2026-05,DEP,48604.55,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,5,2026-05-01,2026-05,MAT,365508.75,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,5,2026-05-01,2026-05,OTH,4485.04,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,5,2026-05-01,2026-05,OVH,59682.48,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,5,2026-05-01,2026-05,PER,23756.96,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,5,2026-05-01,2026-05,SUB,600056.54,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,6,2026-06-01,2026-06,DEP,35673.82,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,6,2026-06-01,2026-06,MAT,403597.94,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,6,2026-06-01,2026-06,OTH,1565.21,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,6,2026-06-01,2026-06,OVH,50117.05,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,6,2026-06-01,2026-06,PER,54284.78,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS10,2026,6,2026-06-01,2026-06,SUB,434566.61,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,4,2023-04-01,2023-04,DEP,39538.47,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,4,2023-04-01,2023-04,MAT,353302.53,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,4,2023-04-01,2023-04,OTH,4629.11,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,4,2023-04-01,2023-04,OVH,26494.85,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,4,2023-04-01,2023-04,PER,46695.21,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,4,2023-04-01,2023-04,SUB,726540.73,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,5,2023-05-01,2023-05,DEP,21502.47,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,5,2023-05-01,2023-05,MAT,294623.24,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,5,2023-05-01,2023-05,OTH,6183.28,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,5,2023-05-01,2023-05,OVH,30113.26,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,5,2023-05-01,2023-05,PER,52105.74,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,5,2023-05-01,2023-05,SUB,432444.53,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,6,2023-06-01,2023-06,DEP,20384.43,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,6,2023-06-01,2023-06,MAT,288725.39,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,6,2023-06-01,2023-06,OTH,2299.98,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,6,2023-06-01,2023-06,OVH,25880.01,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,6,2023-06-01,2023-06,PER,26880.06,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,6,2023-06-01,2023-06,SUB,552298.74,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,7,2023-07-01,2023-07,DEP,25882.88,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,7,2023-07-01,2023-07,MAT,295141.37,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,7,2023-07-01,2023-07,OTH,2980.73,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,7,2023-07-01,2023-07,OVH,21870.34,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,7,2023-07-01,2023-07,PER,38211.54,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,7,2023-07-01,2023-07,SUB,433654.32,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,8,2023-08-01,2023-08,DEP,15168.97,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,8,2023-08-01,2023-08,MAT,332753.08,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,8,2023-08-01,2023-08,OTH,2150.72,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,8,2023-08-01,2023-08,OVH,25341.07,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,8,2023-08-01,2023-08,PER,55928.79,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,8,2023-08-01,2023-08,SUB,567885.17,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,9,2023-09-01,2023-09,DEP,45557.75,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,9,2023-09-01,2023-09,MAT,274888.18,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,9,2023-09-01,2023-09,OTH,2331.19,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,9,2023-09-01,2023-09,OVH,28895.62,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,9,2023-09-01,2023-09,PER,34773.66,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,9,2023-09-01,2023-09,SUB,596315.79,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,10,2023-10-01,2023-10,DEP,22340.25,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,10,2023-10-01,2023-10,MAT,310138.75,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,10,2023-10-01,2023-10,OTH,1077.51,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,10,2023-10-01,2023-10,OVH,28449.32,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,10,2023-10-01,2023-10,PER,26018.08,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,10,2023-10-01,2023-10,SUB,359597.55,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,11,2023-11-01,2023-11,DEP,39527.6,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,11,2023-11-01,2023-11,MAT,301831.67,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,11,2023-11-01,2023-11,OTH,4428.0,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,11,2023-11-01,2023-11,OVH,32717.6,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,11,2023-11-01,2023-11,PER,55817.95,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,11,2023-11-01,2023-11,SUB,538733.62,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,12,2023-12-01,2023-12,DEP,34685.53,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,12,2023-12-01,2023-12,MAT,286601.34,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,12,2023-12-01,2023-12,OTH,6690.69,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,12,2023-12-01,2023-12,OVH,36853.5,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,12,2023-12-01,2023-12,PER,34997.31,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,12,2023-12-01,2023-12,SUB,552786.72,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,13,2023-12-01,2023-12,MAT,5357.93,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,13,2023-12-01,2023-12,OTH,4156.03,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,13,2023-12-01,2023-12,OVH,5831.98,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,13,2023-12-01,2023-12,PER,6399.86,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,13,2023-12-01,2023-12,SUB,118577.18,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,14,2023-12-01,2023-12,MAT,15222.47,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,14,2023-12-01,2023-12,OTH,3685.14,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,14,2023-12-01,2023-12,OVH,3028.48,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,14,2023-12-01,2023-12,PER,10610.45,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2023,14,2023-12-01,2023-12,SUB,5167.79,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,1,2024-01-01,2024-01,DEP,14690.73,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,1,2024-01-01,2024-01,MAT,307559.62,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,1,2024-01-01,2024-01,OTH,1580.76,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,1,2024-01-01,2024-01,OVH,27955.72,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,1,2024-01-01,2024-01,PER,47267.59,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,1,2024-01-01,2024-01,SUB,504231.7,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,2,2024-02-01,2024-02,DEP,37687.97,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,2,2024-02-01,2024-02,MAT,288298.46,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,2,2024-02-01,2024-02,OTH,5717.61,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,2,2024-02-01,2024-02,OVH,31301.47,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,2,2024-02-01,2024-02,PER,33646.06,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,2,2024-02-01,2024-02,SUB,594556.26,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,3,2024-03-01,2024-03,DEP,45373.33,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,3,2024-03-01,2024-03,MAT,299467.22,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,3,2024-03-01,2024-03,OTH,-425.31,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,3,2024-03-01,2024-03,OVH,32164.05,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,3,2024-03-01,2024-03,PER,32988.4,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,3,2024-03-01,2024-03,SUB,368998.81,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,4,2024-04-01,2024-04,DEP,27803.64,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,4,2024-04-01,2024-04,MAT,287821.9,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,4,2024-04-01,2024-04,OTH,2129.73,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,4,2024-04-01,2024-04,OVH,42340.86,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,4,2024-04-01,2024-04,PER,49696.48,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,4,2024-04-01,2024-04,SUB,549796.43,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,5,2024-05-01,2024-05,DEP,25781.55,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,5,2024-05-01,2024-05,MAT,273225.06,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,5,2024-05-01,2024-05,OTH,8206.53,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,5,2024-05-01,2024-05,OVH,26934.13,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,5,2024-05-01,2024-05,PER,32067.89,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,5,2024-05-01,2024-05,SUB,466870.01,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,6,2024-06-01,2024-06,DEP,36992.35,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,6,2024-06-01,2024-06,MAT,340367.33,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,6,2024-06-01,2024-06,OTH,3358.18,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,6,2024-06-01,2024-06,OVH,34146.13,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,6,2024-06-01,2024-06,PER,40432.17,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,6,2024-06-01,2024-06,SUB,617824.48,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,7,2024-07-01,2024-07,DEP,26689.19,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,7,2024-07-01,2024-07,MAT,289541.84,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,7,2024-07-01,2024-07,OTH,3864.94,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,7,2024-07-01,2024-07,OVH,32422.23,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,7,2024-07-01,2024-07,PER,36811.15,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,7,2024-07-01,2024-07,SUB,382096.95,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,8,2024-08-01,2024-08,DEP,37709.83,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,8,2024-08-01,2024-08,MAT,357038.64,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,8,2024-08-01,2024-08,OTH,6774.75,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,8,2024-08-01,2024-08,OVH,33361.05,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,8,2024-08-01,2024-08,PER,48173.43,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,8,2024-08-01,2024-08,SUB,618160.96,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,9,2024-09-01,2024-09,DEP,30267.12,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,9,2024-09-01,2024-09,MAT,269668.12,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,9,2024-09-01,2024-09,OTH,849.2,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,9,2024-09-01,2024-09,OVH,32948.22,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,9,2024-09-01,2024-09,PER,35700.22,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,9,2024-09-01,2024-09,SUB,437313.73,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,10,2024-10-01,2024-10,DEP,40441.69,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,10,2024-10-01,2024-10,MAT,302569.45,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,10,2024-10-01,2024-10,OTH,1837.68,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,10,2024-10-01,2024-10,OVH,40375.57,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,10,2024-10-01,2024-10,PER,52707.3,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,10,2024-10-01,2024-10,SUB,734326.61,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,11,2024-11-01,2024-11,DEP,29490.57,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,11,2024-11-01,2024-11,MAT,304454.09,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,11,2024-11-01,2024-11,OTH,4959.79,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,11,2024-11-01,2024-11,OVH,40290.56,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,11,2024-11-01,2024-11,PER,34249.89,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,11,2024-11-01,2024-11,SUB,478327.07,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,12,2024-12-01,2024-12,DEP,18780.4,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,12,2024-12-01,2024-12,MAT,263294.1,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,12,2024-12-01,2024-12,OTH,11960.16,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,12,2024-12-01,2024-12,OVH,25861.0,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,12,2024-12-01,2024-12,PER,23979.79,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,12,2024-12-01,2024-12,SUB,428699.64,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,13,2024-12-01,2024-12,MAT,15210.29,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,13,2024-12-01,2024-12,OTH,3345.39,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,13,2024-12-01,2024-12,OVH,2134.41,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,13,2024-12-01,2024-12,PER,14521.74,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,13,2024-12-01,2024-12,SUB,42062.8,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,14,2024-12-01,2024-12,MAT,7477.98,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,14,2024-12-01,2024-12,OTH,6611.06,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,14,2024-12-01,2024-12,OVH,1719.81,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,14,2024-12-01,2024-12,PER,13983.59,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2024,14,2024-12-01,2024-12,SUB,84557.31,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2025,1,2025-01-01,2025-01,DEP,27372.15,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2025,1,2025-01-01,2025-01,MAT,252077.9,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2025,1,2025-01-01,2025-01,OTH,2420.58,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2025,1,2025-01-01,2025-01,OVH,35847.41,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2025,1,2025-01-01,2025-01,PER,53702.93,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2025,1,2025-01-01,2025-01,SUB,557884.68,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2025,2,2025-02-01,2025-02,DEP,34436.21,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2025,2,2025-02-01,2025-02,MAT,309953.45,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2025,2,2025-02-01,2025-02,OTH,3328.81,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2025,2,2025-02-01,2025-02,OVH,37328.67,406709949.22
PRG-AURORA,Aurora Deep-Space Relay,SATELLITE,NS20,2025,2,2025-02-01,2025-02,PER,45404.43,406709949.22
