company_code,programme_id,account_group,fiscal_year,fiscal_period,period_date,fiscal_period_label,version,amount_group_currency
NS10,PRG-AURORA,MAT,2023,8,2023-08-01,2023-08,ACTUAL,363575.95
NS10,PRG-AURORA,MAT,2023,9,2023-09-01,2023-09,ACTUAL,357929.08
NS10,PRG-AURORA,MAT,2023,10,2023-10-01,2023-10,ACTUAL,491618.88
NS10,PRG-AURORA,MAT,2023,11,2023-11-01,2023-11,ACTUAL,364306.56
NS10,PRG-AURORA,MAT,2023,12,2023-12-01,2023-12,ACTUAL,274168.57
NS10,PRG-AURORA,MAT,2024,1,2024-01-01,2024-01,ACTUAL,336366.87
NS10,PRG-AURORA,MAT,2024,2,2024-02-01,2024-02,ACTUAL,298161.06
NS10,PRG-AURORA,MAT,2024,3,2024-03-01,2024-03,ACTUAL,373768.14
NS10,PRG-AURORA,MAT,2024,4,2024-04-01,2024-04,ACTUAL,369759.29
NS10,PRG-AURORA,MAT,2024,5,2024-05-01,2024-05,ACTUAL,301965.18
NS10,PRG-AURORA,MAT,2024,6,2024-06-01,2024-06,ACTUAL,409106.09
NS10,PRG-AURORA,MAT,2024,7,2024-07-01,2024-07,ACTUAL,285568.37
NS10,PRG-AURORA,MAT,2024,8,2024-08-01,2024-08,ACTUAL,305372.66
NS10,PRG-AURORA,MAT,2024,9,2024-09-01,2024-09,ACTUAL,349677.77999999997
NS10,PRG-AURORA,MAT,2024,10,2024-10-01,2024-10,ACTUAL,275512.92
NS10,PRG-AURORA,MAT,2024,11,2024-11-01,2024-11,ACTUAL,363371.36
NS10,PRG-AURORA,MAT,2024,12,2024-12-01,2024-12,ACTUAL,328568.86
NS10,PRG-AURORA,MAT,2025,1,2025-01-01,2025-01,ACTUAL,416577.5
NS10,PRG-AURORA,MAT,2025,2,2025-02-01,2025-02,ACTUAL,410064.56
NS10,PRG-AURORA,MAT,2025,3,2025-03-01,2025-03,ACTUAL,370010.69
NS10,PRG-AURORA,MAT,2025,4,2025-04-01,2025-04,ACTUAL,470090.55
NS10,PRG-AURORA,MAT,2025,5,2025-05-01,2025-05,ACTUAL,313650.37
NS10,PRG-AURORA,MAT,2025,6,2025-06-01,2025-06,ACTUAL,406133.97
NS10,PRG-AURORA,MAT,2025,7,2025-07-01,2025-07,ACTUAL,481180.23
NS10,PRG-AURORA,MAT,2025,8,2025-08-01,2025-08,ACTUAL,438993.8
NS10,PRG-AURORA,MAT,2025,9,2025-09-01,2025-09,ACTUAL,363798.17
NS10,PRG-AURORA,MAT,2025,10,2025-10-01,2025-10,ACTUAL,390519.55
NS10,PRG-AURORA,MAT,2025,11,2025-11-01,2025-11,ACTUAL,309976.31
NS10,PRG-AURORA,MAT,2025,12,2025-12-01,2025-12,ACTUAL,405564.43
NS10,PRG-AURORA,MAT,2026,1,2026-01-01,2026-01,ACTUAL,477542.8
NS10,PRG-AURORA,MAT,2026,2,2026-02-01,2026-02,ACTUAL,284830.37
NS10,PRG-AURORA,MAT,2026,3,2026-03-01,2026-03,ACTUAL,355527.16
NS10,PRG-AURORA,MAT,2026,4,2026-04-01,2026-04,ACTUAL,386180.57
NS10,PRG-AURORA,MAT,2026,5,2026-05-01,2026-05,ACTUAL,365508.75
NS10,PRG-AURORA,MAT,2026,6,2026-06-01,2026-06,ACTUAL,403597.94
NS10,PRG-AURORA,OTH,2023,4,2023-04-01,2023-04,ACTUAL,4518.37
NS10,PRG-AURORA,OTH,2023,5,2023-05-01,2023-05,ACTUAL,1801.0500000000002
NS10,PRG-AURORA,OTH,2023,6,2023-06-01,2023-06,ACTUAL,3988.48
NS10,PRG-AURORA,OTH,2023,7,2023-07-01,2023-07,ACTUAL,7659.92
NS10,PRG-AURORA,OTH,2023,8,2023-08-01,2023-08,ACTUAL,4100.3
NS10,PRG-AURORA,OTH,2023,9,2023-09-01,2023-09,ACTUAL,4793.97
NS10,PRG-AURORA,OTH,2023,10,2023-10-01,2023-10,ACTUAL,4816.87
NS10,PRG-AURORA,OTH,2023,11,2023-11-01,2023-11,ACTUAL,1185.76
NS10,PRG-AURORA,OTH,2023,12,2023-12-01,2023-12,ACTUAL,2182.76
NS10,PRG-AURORA,OTH,2024,1,2024-01-01,2024-01,ACTUAL,5379.1900000000005
NS10,PRG-AURORA,OTH,2024,2,2024-02-01,2024-02,ACTUAL,4326.4
NS10,PRG-AURORA,OTH,2024,3,2024-03-01,2024-03,ACTUAL,3734.47
NS10,PRG-AURORA,OTH,2024,4,2024-04-01,2024-04,ACTUAL,2911.79
NS10,PRG-AURORA,OTH,2024,5,2024-05-01,2024-05,ACTUAL,466.92999999999984
NS10,PRG-AURORA,OTH,2024,6,2024-06-01,2024-06,ACTUAL,2259.9
NS10,PRG-AURORA,OTH,2024,7,2024-07-01,2024-07,ACTUAL,4716.38
NS10,PRG-AURORA,OTH,2024,8,2024-08-01,2024-08,ACTUAL,4765.89
NS10,PRG-AURORA,OTH,2024,9,2024-09-01,2024-09,ACTUAL,3681.39
NS10,PRG-AURORA,OTH,2024,10,2024-10-01,2024-10,ACTUAL,2282.79
NS10,PRG-AURORA,OTH,2024,11,2024-11-01,2024-11,ACTUAL,7920.1
NS10,PRG-AURORA,OTH,2024,12,2024-12-01,2024-12,ACTUAL,8257.18
NS10,PRG-AURORA,OTH,2025,1,2025-01-01,2025-01,ACTUAL,3327.19
NS10,PRG-AURORA,OTH,2025,2,2025-02-01,2025-02,ACTUAL,4963.28
NS10,PRG-AURORA,OTH,2025,3,2025-03-01,2025-03,ACTUAL,5305.27
NS10,PRG-AURORA,OTH,2025,4,2025-04-01,2025-04,ACTUAL,2113.13
NS10,PRG-AURORA,OTH,2025,5,2025-05-01,2025-05,ACTUAL,2061.84
NS10,PRG-AURORA,OTH,2025,6,2025-06-01,2025-06,ACTUAL,3193.76
NS10,PRG-AURORA,OTH,2025,7,2025-07-01,2025-07,ACTUAL,5353.639999999999
NS10,PRG-AURORA,OTH,2025,8,2025-08-01,2025-08,ACTUAL,4952.360000000001
NS10,PRG-AURORA,OTH,2025,9,2025-09-01,2025-09,ACTUAL,7348.41
NS10,PRG-AURORA,OTH,2025,10,2025-10-01,2025-10,ACTUAL,2115.7
NS10,PRG-AURORA,OTH,2025,11,2025-11-01,2025-11,ACTUAL,7313.45
NS10,PRG-AURORA,OTH,2025,12,2025-12-01,2025-12,ACTUAL,4271.07
NS10,PRG-AURORA,OTH,2026,1,2026-01-01,2026-01,ACTUAL,2745.1699999999996
NS10,PRG-AURORA,OTH,2026,2,2026-02-01,2026-02,ACTUAL,3079.08
NS10,PRG-AURORA,OTH,2026,3,2026-03-01,2026-03,ACTUAL,10439.09
NS10,PRG-AURORA,OTH,2026,4,2026-04-01,2026-04,ACTUAL,6154.3099999999995
NS10,PRG-AURORA,OTH,2026,5,2026-05-01,2026-05,ACTUAL,4485.04
NS10,PRG-AURORA,OTH,2026,6,2026-06-01,2026-06,ACTUAL,1565.21
NS10,PRG-AURORA,OVH,2023,4,2023-04-01,2023-04,ACTUAL,65991.03
NS10,PRG-AURORA,OVH,2023,5,2023-05-01,2023-05,ACTUAL,48546.46
NS10,PRG-AURORA,OVH,2023,6,2023-06-01,2023-06,ACTUAL,58981.81
NS10,PRG-AURORA,OVH,2023,7,2023-07-01,2023-07,ACTUAL,75265.22
NS10,PRG-AURORA,OVH,2023,8,2023-08-01,2023-08,ACTUAL,54305.54
NS10,PRG-AURORA,OVH,2023,9,2023-09-01,2023-09,ACTUAL,77485.16
NS10,PRG-AURORA,OVH,2023,10,2023-10-01,2023-10,ACTUAL,60891.19
NS10,PRG-AURORA,OVH,2023,11,2023-11-01,2023-11,ACTUAL,48226.92
NS10,PRG-AURORA,OVH,2023,12,2023-12-01,2023-12,ACTUAL,53828.75
NS10,PRG-AURORA,OVH,2024,1,2024-01-01,2024-01,ACTUAL,70669.56
NS10,PRG-AURORA,OVH,2024,2,2024-02-01,2024-02,ACTUAL,71920.43
NS10,PRG-AURORA,OVH,2024,3,2024-03-01,2024-03,ACTUAL,54465.89
NS10,PRG-AURORA,OVH,2024,4,2024-04-01,2024-04,ACTUAL,57910.82
NS10,PRG-AURORA,OVH,2024,5,2024-05-01,2024-05,ACTUAL,63261.45
NS10,PRG-AURORA,OVH,2024,6,2024-06-01,2024-06,ACTUAL,61212.12
NS10,PRG-AURORA,OVH,2024,7,2024-07-01,2024-07,ACTUAL,67965.87
NS10,PRG-AURORA,OVH,2024,8,2024-08-01,2024-08,ACTUAL,65341.76
NS10,PRG-AURORA,OVH,2024,9,2024-09-01,2024-09,ACTUAL,55744.06
NS10,PRG-AURORA,OVH,2024,10,2024-10-01,2024-10,ACTUAL,64286.26
NS10,PRG-AURORA,OVH,2024,11,2024-11-01,2024-11,ACTUAL,54315.54
NS10,PRG-AURORA,OVH,2024,12,2024-12-01,2024-12,ACTUAL,48630.46
NS10,PRG-AURORA,OVH,2025,1,2025-01-01,2025-01,ACTUAL,77397.13
NS10,PRG-AURORA,OVH,2025,2,2025-02-01,2025-02,ACTUAL,58873.4
NS10,PRG-AURORA,OVH,2025,3,2025-03-01,2025-03,ACTUAL,82633.23
NS10,PRG-AURORA,OVH,2025,4,2025-04-01,2025-04,ACTUAL,63311.13
NS10,PRG-AURORA,OVH,2025,5,2025-05-01,2025-05,ACTUAL,67290.49
NS10,PRG-AURORA,OVH,2025,6,2025-06-01,2025-06,ACTUAL,78617.96
NS10,PRG-AURORA,OVH,2025,7,2025-07-01,2025-07,ACTUAL,70880.22
NS10,PRG-AURORA,OVH,2025,8,2025-08-01,2025-08,ACTUAL,97118.18
NS10,PRG-AURORA,OVH,2025,9,2025-09-01,2025-09,ACTUAL,75326.78
NS10,PRG-AURORA,OVH,2025,10,2025-10-01,2025-10,ACTUAL,58646.63
NS10,PRG-AURORA,OVH,2025,11,2025-11-01,2025-11,ACTUAL,58472.020000000004
NS10,PRG-AURORA,OVH,2025,12,2025-12-01,2025-12,ACTUAL,64739.95
NS10,PRG-AURORA,OVH,2026,1,2026-01-01,2026-01,ACTUAL,60003.71
NS10,PRG-AURORA,OVH,2026,2,2026-02-01,2026-02,ACTUAL,66667.69
NS10,PRG-AURORA,OVH,2026,3,2026-03-01,2026-03,ACTUAL,66720.35
NS10,PRG-AURORA,OVH,2026,4,2026-04-01,2026-04,ACTUAL,80765.67
NS10,PRG-AURORA,OVH,2026,5,2026-05-01,2026-05,ACTUAL,59682.48
NS10,PRG-AURORA,OVH,2026,6,2026-06-01,2026-06,ACTUAL,50117.05
NS10,PRG-AURORA,PER,2023,4,2023-04-01,2023-04,ACTUAL,45846.04
NS10,PRG-AURORA,PER,2023,5,2023-05-01,2023-05,ACTUAL,48832.39
NS10,PRG-AURORA,PER,2023,6,2023-06-01,2023-06,ACTUAL,40539.42
NS10,PRG-AURORA,PER,2023,7,2023-07-01,2023-07,ACTUAL,35575.96
NS10,PRG-AURORA,PER,2023,8,2023-08-01,2023-08,ACTUAL,60775.549999999996
NS10,PRG-AURORA,PER,2023,9,2023-09-01,2023-09,ACTUAL,71494.48
NS10,PRG-AURORA,PER,2023,10,2023-10-01,2023-10,ACTUAL,47173.19
NS10,PRG-AURORA,PER,2023,11,2023-11-01,2023-11,ACTUAL,36325.07
NS10,PRG-AURORA,PER,2023,12,2023-12-01,2023-12,ACTUAL,57861.95
NS10,PRG-AURORA,PER,2024,1,2024-01-01,2024-01,ACTUAL,34048.79
NS10,PRG-AURORA,PER,2024,2,2024-02-01,2024-02,ACTUAL,30074.559999999998
NS10,PRG-AURORA,PER,2024,3,2024-03-01,2024-03,ACTUAL,40731.32
NS10,PRG-AURORA,PER,2024,4,2024-04-01,2024-04,ACTUAL,47274.03
NS10,PRG-AURORA,PER,2024,5,2024-05-01,2024-05,ACTUAL,58819.09
NS10,PRG-AURORA,PER,2024,6,2024-06-01,2024-06,ACTUAL,30665.49
NS10,PRG-AURORA,PER,2024,7,2024-07-01,2024-07,ACTUAL,51029.28
NS10,PRG-AURORA,PER,2024,8,2024-08-01,2024-08,ACTUAL,41901.44
NS10,PRG-AURORA,PER,2024,9,2024-09-01,2024-09,ACTUAL,53724.78
NS10,PRG-AURORA,PER,2024,10,2024-10-01,2024-10,ACTUAL,35194.68
NS10,PRG-AURORA,PER,2024,11,2024-11-01,2024-11,ACTUAL,54968.18
NS10,PRG-AURORA,PER,2024,12,2024-12-01,2024-12,ACTUAL,27812.8
NS10,PRG-AURORA,PER,2025,1,2025-01-01,2025-01,ACTUAL,54191.74
NS10,PRG-AURORA,PER,2025,2,2025-02-01,2025-02,ACTUAL,43450.67
NS10,PRG-AURORA,PER,2025,3,2025-03-01,2025-03,ACTUAL,29937.88
NS10,PRG-AURORA,PER,2025,4,2025-04-01,2025-04,ACTUAL,58662.38
NS10,PRG-AURORA,PER,2025,5,2025-05-01,2025-05,ACTUAL,50307.24
NS10,PRG-AURORA,PER,2025,6,2025-06-01,2025-06,ACTUAL,51854.48
NS10,PRG-AURORA,PER,2025,7,2025-07-01,2025-07,ACTUAL,58302.23
NS10,PRG-AURORA,PER,2025,8,2025-08-01,2025-08,ACTUAL,64973.45
NS10,PRG-AURORA,PER,2025,9,2025-09-01,2025-09,ACTUAL,31123.32
NS10,PRG-AURORA,PER,2025,10,2025-10-01,2025-10,ACTUAL,53011.73
NS10,PRG-AURORA,PER,2025,11,2025-11-01,2025-11,ACTUAL,42145.72
NS10,PRG-AURORA,PER,2025,12,2025-12-01,2025-12,ACTUAL,43469.19
NS10,PRG-AURORA,PER,2026,1,2026-01-01,2026-01,ACTUAL,31135.489999999998
NS10,PRG-AURORA,PER,2026,2,2026-02-01,2026-02,ACTUAL,48757.01
NS10,PRG-AURORA,PER,2026,3,2026-03-01,2026-03,ACTUAL,50080.82
NS10,PRG-AURORA,PER,2026,4,2026-04-01,2026-04,ACTUAL,67651.2
NS10,PRG-AURORA,PER,2026,5,2026-05-01,2026-05,ACTUAL,23756.96
NS10,PRG-AURORA,PER,2026,6,2026-06-01,2026-06,ACTUAL,54284.78
NS10,PRG-AURORA,SUB,2023,4,2023-04-01,2023-04,ACTUAL,437473.09
NS10,PRG-AURORA,SUB,2023,5,2023-05-01,2023-05,ACTUAL,577835.34
NS10,PRG-AURORA,SUB,2023,6,2023-06-01,2023-06,ACTUAL,626203.06
NS10,PRG-AURORA,SUB,2023,7,2023-07-01,2023-07,ACTUAL,609269.14
NS10,PRG-AURORA,SUB,2023,8,2023-08-01,2023-08,ACTUAL,634674.92
NS10,PRG-AURORA,SUB,2023,9,2023-09-01,2023-09,ACTUAL,743690.05
NS10,PRG-AURORA,SUB,2023,10,2023-10-01,2023-10,ACTUAL,521630.07
NS10,PRG-AURORA,SUB,2023,11,2023-11-01,2023-11,ACTUAL,532604.6
NS10,PRG-AURORA,SUB,2023,12,2023-12-01,2023-12,ACTUAL,535040.52
NS10,PRG-AURORA,SUB,2024,1,2024-01-01,2024-01,ACTUAL,679753.38
NS10,PRG-AURORA,SUB,2024,2,2024-02-01,2024-02,ACTUAL,454333.2
NS10,PRG-AURORA,SUB,2024,3,2024-03-01,2024-03,ACTUAL,640585.55
NS10,PRG-AURORA,SUB,2024,4,2024-04-01,2024-04,ACTUAL,528108.91
NS10,PRG-AURORA,SUB,2024,5,2024-05-01,2024-05,ACTUAL,532222.94
NS10,PRG-AURORA,SUB,2024,6,2024-06-01,2024-06,ACTUAL,572853.82
NS10,PRG-AURORA,SUB,2024,7,2024-07-01,2024-07,ACTUAL,565923.46
NS10,PRG-AURORA,SUB,2024,8,2024-08-01,2024-08,ACTUAL,565784.25
NS10,PRG-AURORA,SUB,2024,9,2024-09-01,2024-09,ACTUAL,599234.52
NS10,PRG-AURORA,SUB,2024,10,2024-10-01,2024-10,ACTUAL,526883.64
NS10,PRG-AURORA,SUB,2024,11,2024-11-01,2024-11,ACTUAL,609521.19
NS10,PRG-AURORA,SUB,2024,12,2024-12-01,2024-12,ACTUAL,748225.45
NS10,PRG-AURORA,SUB,2025,1,2025-01-01,2025-01,ACTUAL,544502.93
NS10,PRG-AURORA,SUB,2025,2,2025-02-01,2025-02,ACTUAL,746549.15
NS10,PRG-AURORA,SUB,2025,3,2025-03-01,2025-03,ACTUAL,609036.44
NS10,PRG-AURORA,SUB,2025,4,2025-04-01,2025-04,ACTUAL,724302.99
NS10,PRG-AURORA,SUB,2025,5,2025-05-01,2025-05,ACTUAL,498820.52
NS10,PRG-AURORA,SUB,2025,6,2025-06-01,2025-06,ACTUAL,539323.58
NS10,PRG-AURORA,SUB,2025,7,2025-07-01,2025-07,ACTUAL,868409.01
NS10,PRG-AURORA,SUB,2025,8,2025-08-01,2025-08,ACTUAL,849840.85
NS10,PRG-AURORA,SUB,2025,9,2025-09-01,2025-09,ACTUAL,494758.07
NS10,PRG-AURORA,SUB,2025,10,2025-10-01,2025-10,ACTUAL,586255.39
NS10,PRG-AURORA,SUB,2025,11,2025-11-01,2025-11,ACTUAL,621767.96
NS10,PRG-AURORA,SUB,2025,12,2025-12-01,2025-12,ACTUAL,774202.36
NS10,PRG-AURORA,SUB,2026,1,2026-01-01,2026-01,ACTUAL,647843.69
NS10,PRG-AURORA,SUB,2026,2,2026-02-01,2026-02,ACTUAL,719766.26
NS10,PRG-AURORA,SUB,2026,3,2026-03-01,2026-03,ACTUAL,696161.46
NS10,PRG-AURORA,SUB,2026,4,2026-04-01,2026-04,ACTUAL,752917.72
NS10,PRG-AURORA,SUB,2026,5,2026-05-01,2026-05,ACTUAL,600056.54
NS10,PRG-AURORA,SUB,2026,6,2026-06-01,2026-06,ACTUAL,434566.61
NS10,PRG-BOREAS,DEP,2025,1,2025-01-01,2025-01,ACTUAL,45680.5
NS10,PRG-BOREAS,DEP,2025,2,2025-02-01,2025-02,ACTUAL,50303.23
NS10,PRG-BOREAS,DEP,2025,3,2025-03-01,2025-03,ACTUAL,54767.61
NS10,PRG-BOREAS,DEP,2025,4,2025-04-01,2025-04,ACTUAL,66315.9
NS10,PRG-BOREAS,DEP,2025,5,2025-05-01,2025-05,ACTUAL,55817.08
NS10,PRG-BOREAS,DEP,2025,6,2025-06-01,2025-06,ACTUAL,55688.36
NS10,PRG-BOREAS,DEP,2025,7,2025-07-01,2025-07,ACTUAL,56648.51
NS10,PRG-BOREAS,DEP,2025,8,2025-08-01,2025-08,ACTUAL,68455.12
NS10,PRG-BOREAS,DEP,2025,9,2025-09-01,2025-09,ACTUAL,45727.89
NS10,PRG-BOREAS,DEP,2025,10,2025-10-01,2025-10,ACTUAL,50587.04
NS10,PRG-BOREAS,DEP,2025,11,2025-11-01,2025-11,ACTUAL,69335.83
NS10,PRG-BOREAS,DEP,2025,12,2025-12-01,2025-12,ACTUAL,72093.92
NS10,PRG-BOREAS,DEP,2026,1,2026-01-01,2026-01,ACTUAL,58901.58
NS10,PRG-BOREAS,DEP,2026,2,2026-02-01,2026-02,ACTUAL,40807.42
NS10,PRG-BOREAS,DEP,2026,3,2026-03-01,2026-03,ACTUAL,45416.770000000004
NS10,PRG-BOREAS,DEP,2026,4,2026-04-01,2026-04,ACTUAL,59025.42
NS10,PRG-BOREAS,DEP,2026,5,2026-05-01,2026-05,ACTUAL,54355.28
NS10,PRG-BOREAS,DEP,2026,6,2026-06-01,2026-06,ACTUAL,23012.66
NS10,PRG-BOREAS,MAT,2025,1,2025-01-01,2025-01,ACTUAL,681446.7
NS10,PRG-BOREAS,MAT,2025,2,2025-02-01,2025-02,ACTUAL,579729.83
NS10,PRG-BOREAS,MAT,2025,3,2025-03-01,2025-03,ACTUAL,569048.98
NS10,PRG-BOREAS,MAT,2025,4,2025-04-01,2025-04,ACTUAL,548826.42
NS10,PRG-BOREAS,MAT,2025,5,2025-05-01,2025-05,ACTUAL,520557.59
NS10,PRG-BOREAS,MAT,2025,6,2025-06-01,2025-06,ACTUAL,550360.02
NS10,PRG-BOREAS,MAT,2025,7,2025-07-01,2025-07,ACTUAL,478284.07
NS10,PRG-BOREAS,MAT,2025,8,2025-08-01,2025-08,ACTUAL,619662.24
NS10,PRG-BOREAS,MAT,2025,9,2025-09-01,2025-09,ACTUAL,486381.4
NS10,PRG-BOREAS,MAT,2025,10,2025-10-01,2025-10,ACTUAL,447981.84
NS10,PRG-BOREAS,MAT,2025,11,2025-11-01,2025-11,ACTUAL,448883.88
NS10,PRG-BOREAS,MAT,2025,12,2025-12-01,2025-12,ACTUAL,526535.02
NS10,PRG-BOREAS,MAT,2026,1,2026-01-01,2026-01,ACTUAL,536401.03
NS10,PRG-BOREAS,MAT,2026,2,2026-02-01,2026-02,ACTUAL,468933.23
NS10,PRG-BOREAS,MAT,2026,3,2026-03-01,2026-03,ACTUAL,476858.03
NS10,PRG-BOREAS,MAT,2026,4,2026-04-01,2026-04,ACTUAL,630263.14
NS10,PRG-BOREAS,MAT,2026,5,2026-05-01,2026-05,ACTUAL,509744.35
NS10,PRG-BOREAS,MAT,2026,6,2026-06-01,2026-06,ACTUAL,443244.33
NS10,PRG-BOREAS,OTH,2025,1,2025-01-01,2025-01,ACTUAL,6360.11
NS10,PRG-BOREAS,OTH,2025,2,2025-02-01,2025-02,ACTUAL,2552.86
NS10,PRG-BOREAS,OTH,2025,3,2025-03-01,2025-03,ACTUAL,2038.39
NS10,PRG-BOREAS,OTH,2025,4,2025-04-01,2025-04,ACTUAL,11490.2
NS10,PRG-BOREAS,OTH,2025,5,2025-05-01,2025-05,ACTUAL,9659.05
NS10,PRG-BOREAS,OTH,2025,6,2025-06-01,2025-06,ACTUAL,-395.34999999999997
NS10,PRG-BOREAS,OTH,2025,7,2025-07-01,2025-07,ACTUAL,10348.8
NS10,PRG-BOREAS,OTH,2025,8,2025-08-01,2025-08,ACTUAL,6374.43
NS10,PRG-BOREAS,OTH,2025,9,2025-09-01,2025-09,ACTUAL,10254.74
NS10,PRG-BOREAS,OTH,2025,10,2025-10-01,2025-10,ACTUAL,5105.02
NS10,PRG-BOREAS,OTH,2025,11,2025-11-01,2025-11,ACTUAL,4153.23
NS10,PRG-BOREAS,OTH,2025,12,2025-12-01,2025-12,ACTUAL,7983.52
NS10,PRG-BOREAS,OTH,2026,1,2026-01-01,2026-01,ACTUAL,2934.07
NS10,PRG-BOREAS,OTH,2026,2,2026-02-01,2026-02,ACTUAL,7948.66
NS10,PRG-BOREAS,OTH,2026,3,2026-03-01,2026-03,ACTUAL,7322.08
NS10,PRG-BOREAS,OTH,2026,4,2026-04-01,2026-04,ACTUAL,8506.32
NS10,PRG-BOREAS,OTH,2026,5,2026-05-01,2026-05,ACTUAL,4420.67
NS10,PRG-BOREAS,OTH,2026,6,2026-06-01,2026-06,ACTUAL,7808.43
NS10,PRG-BOREAS,OVH,2025,1,2025-01-01,2025-01,ACTUAL,88919.06999999999
NS10,PRG-BOREAS,OVH,2025,2,2025-02-01,2025-02,ACTUAL,56256.52
NS10,PRG-BOREAS,OVH,2025,3,2025-03-01,2025-03,ACTUAL,76950.15
NS10,PRG-BOREAS,OVH,2025,4,2025-04-01,2025-04,ACTUAL,72409.94
NS10,PRG-BOREAS,OVH,2025,5,2025-05-01,2025-05,ACTUAL,65120.31
NS10,PRG-BOREAS,OVH,2025,6,2025-06-01,2025-06,ACTUAL,56245.22
NS10,PRG-BOREAS,OVH,2025,7,2025-07-01,2025-07,ACTUAL,80302.0
NS10,PRG-BOREAS,OVH,2025,8,2025-08-01,2025-08,ACTUAL,66478.85
NS10,PRG-BOREAS,OVH,2025,9,2025-09-01,2025-09,ACTUAL,60704.73
NS10,PRG-BOREAS,OVH,2025,10,2025-10-01,2025-10,ACTUAL,49567.68
NS10,PRG-BOREAS,OVH,2025,11,2025-11-01,2025-11,ACTUAL,52971.71
NS10,PRG-BOREAS,OVH,2025,12,2025-12-01,2025-12,ACTUAL,55714.62
NS10,PRG-BOREAS,OVH,2026,1,2026-01-01,2026-01,ACTUAL,79699.61
NS10,PRG-BOREAS,OVH,2026,2,2026-02-01,2026-02,ACTUAL,61799.28
NS10,PRG-BOREAS,OVH,2026,3,2026-03-01,2026-03,ACTUAL,74009.32
NS10,PRG-BOREAS,OVH,2026,4,2026-04-01,2026-04,ACTUAL,66843.67
NS10,PRG-BOREAS,OVH,2026,5,2026-05-01,2026-05,ACTUAL,60111.26
NS10,PRG-BOREAS,OVH,2026,6,2026-06-01,2026-06,ACTUAL,72142.84
NS10,PRG-BOREAS,PER,2025,1,2025-01-01,2025-01,ACTUAL,76915.81
NS10,PRG-BOREAS,PER,2025,2,2025-02-01,2025-02,ACTUAL,69093.58
NS10,PRG-BOREAS,PER,2025,3,2025-03-01,2025-03,ACTUAL,41519.48
NS10,PRG-BOREAS,PER,2025,4,2025-04-01,2025-04,ACTUAL,63834.43
NS10,PRG-BOREAS,PER,2025,5,2025-05-01,2025-05,ACTUAL,48627.29
NS10,PRG-BOREAS,PER,2025,6,2025-06-01,2025-06,ACTUAL,52878.229999999996
NS10,PRG-BOREAS,PER,2025,7,2025-07-01,2025-07,ACTUAL,65147.92
NS10,PRG-BOREAS,PER,2025,8,2025-08-01,2025-08,ACTUAL,79323.91
NS10,PRG-BOREAS,PER,2025,9,2025-09-01,2025-09,ACTUAL,81492.02
NS10,PRG-BOREAS,PER,2025,10,2025-10-01,2025-10,ACTUAL,60221.44
NS10,PRG-BOREAS,PER,2025,11,2025-11-01,2025-11,ACTUAL,74271.61
NS10,PRG-BOREAS,PER,2025,12,2025-12-01,2025-12,ACTUAL,47048.55
NS10,PRG-BOREAS,PER,2026,1,2026-01-01,2026-01,ACTUAL,44700.5
NS10,PRG-BOREAS,PER,2026,2,2026-02-01,2026-02,ACTUAL,87686.17
NS10,PRG-BOREAS,PER,2026,3,2026-03-01,2026-03,ACTUAL,68635.77
NS10,PRG-BOREAS,PER,2026,4,2026-04-01,2026-04,ACTUAL,69295.76
NS10,PRG-BOREAS,PER,2026,5,2026-05-01,2026-05,ACTUAL,63689.85
NS10,PRG-BOREAS,PER,2026,6,2026-06-01,2026-06,ACTUAL,49875.99
NS10,PRG-BOREAS,SUB,2025,1,2025-01-01,2025-01,ACTUAL,990173.36
NS10,PRG-BOREAS,SUB,2025,2,2025-02-01,2025-02,ACTUAL,849441.69
NS10,PRG-BOREAS,SUB,2025,3,2025-03-01,2025-03,ACTUAL,925170.81
NS10,PRG-BOREAS,SUB,2025,4,2025-04-01,2025-04,ACTUAL,789036.25
NS10,PRG-BOREAS,SUB,2025,5,2025-05-01,2025-05,ACTUAL,737322.45
NS10,PRG-BOREAS,SUB,2025,6,2025-06-01,2025-06,ACTUAL,747442.0
NS10,PRG-BOREAS,SUB,2025,7,2025-07-01,2025-07,ACTUAL,929482.49
NS10,PRG-BOREAS,SUB,2025,8,2025-08-01,2025-08,ACTUAL,973744.0599999999
NS10,PRG-BOREAS,SUB,2025,9,2025-09-01,2025-09,ACTUAL,984346.63
NS10,PRG-BOREAS,SUB,2025,10,2025-10-01,2025-10,ACTUAL,629286.7
NS10,PRG-BOREAS,SUB,2025,11,2025-11-01,2025-11,ACTUAL,725929.98
NS10,PRG-BOREAS,SUB,2025,12,2025-12-01,2025-12,ACTUAL,871770.56
NS10,PRG-BOREAS,SUB,2026,1,2026-01-01,2026-01,ACTUAL,959533.47
NS10,PRG-BOREAS,SUB,2026,2,2026-02-01,2026-02,ACTUAL,848180.99
NS10,PRG-BOREAS,SUB,2026,3,2026-03-01,2026-03,ACTUAL,959454.42
NS10,PRG-BOREAS,SUB,2026,4,2026-04-01,2026-04,ACTUAL,1034637.4400000001
NS10,PRG-BOREAS,SUB,2026,5,2026-05-01,2026-05,ACTUAL,910830.21
NS10,PRG-BOREAS,SUB,2026,6,2026-06-01,2026-06,ACTUAL,754604.03
NS10,PRG-CASTOR,DEP,2024,1,2024-01-01,2024-01,ACTUAL,46763.369999999995
